claim,Label
Photo from protests in France against quarantine restrictions and vaccination,0
Photo shows people protesting against vaccine tyranny in France,0
Photo shows millions protesting COVID19 vaccines,0
"COVID19 vaccination violates the Universal Declaration on the Human Genome and Human Rights since it alters human DNA. Moreover, vaccination certificates required to cross borders violate international laws",0
Drinking coffee or tea after vaccination works has an adverse effect on your body to assimilate vaccine,0
Another prediction by the Simpsons  children are to lose their hearing after vaccination.,0
Vaccines are not a panacea as evidenced by The UK ranking first in infection in Europe when 90% of the population is vaccinated Vaccines not being able to cure Delta strain and it is better to develop herd immunity The England team participating in the Tokyo Olympics refusing to be vaccinated,0
Says Joe Biden and Kamala Harris distrusted COVID19 vaccines,0
"If the shot actually saved lives, theyd be priced so high that you literally could not afford them, you know like insulin.",0
"Vaccineinduced mortality in children is 50 times higher than that of COVID19. The number of vaccine deaths in the first half of 2021 exceeds 5,000, although the vaccine tests on children is still ongoing",0
The vaccinated blogger from Thailand died during the live stream,0
COVID19 vaccines contain HIV and luciferin  a statement by Dr Carey Madey,0
A Liability Warning Acknowledgement Form allows a worker to sue their company if they get injured from the COVID19 vaccine,0
Peak active cases of COVID19 for 2020 vs. 2021 show this is not a pandemic of the unvaccinated.',0
Says President Joe Biden told people to get vaccinated against COVID19 to protect themselves from hurricanes.,0
The Pfizer COVID19 vaccine is not approved.,0
President Putin bans mandatory vaccinations in Russia.,0
75 doctors in South Florida walked out in protest as their hospital was flooded with unvaccinated COVID19 patients,0
"It is the vaccinated, NOT the unvaccinated, spreading mutant variants.",0
Pfizer CEO has not yet had vaccine.,0
Says a report of unvaccinated Florida teachers dying from COVID19 isnt real.,0
COVID19 vaccinations are a violation of the Nuremberg code.,0
Says Military Times reported that a study found 60% of sailors who had been fully vaccinated with 2shot series vaccines are now at risk for heart disease.,0
A 13yearold girl is now in critical care in the hospital here in Halifax because her heart stopped right after she had a vaccine.,0
Breaking news  US Supreme Court has canceled universal vaccination in the United States.,0
The FDA advisory board said unvaccinated people are more educated than most people who have gotten the COVID19 vaccines.,0
Says Canadian Prime Minister Justin Trudeau and wife Sophie faked their COVID19 vaccinations on live television.,0
"Dr. Theresa Tam, Canada's chief public health officer, has developed Bell's palsy from a COVID19 vaccine",0
Claims the company that owns Dr Pepper issued a statement promising that its employees would not be required to get vaccinated for COVID19.,0
Cancer increased twentyfold among COVID19 vaccinated due to suppressed T cells,0
"A graph from Vaccine Adverse Event Reporting System VAERS published on July 30, 2021 reveals that 12,366 people died upon receiving COVID19 jabs. Most of the reported deaths were Pfizervaccinated and males.",0
"Anyone who has been vaccinated against coronavirus is prohibited from taking any type of anesthetic, even local anesthetics or dentists anesthetics, because this poses a great danger to the life of the vaccinated person and is highly dangerous. There is a possibility of death.",0
Covid19 vaccine negatively impacts blood and alters the colour.,0
The Food and Drug Administration didn't approve Pfizer's third shot because people are dying from its COVID19 vaccine,0
An article has been shared on social media that says the US CDC has warned of a poliolike illness and is being linked to sideeffects of coronavirus vaccine.,0
"COVID19 vaccines threaten people's fertility, no matter their type of reproductive systems.",0
Anthony Faucis wife Chritine Grady is the acting head of the US FDA and approved the Pfizer COVID19 vaccine.,0
Germany terminated all COVID19 vaccines saying they were unsafe.,0
COVID19 vaccine causes orchitis swollen testicles and impotence.,0
President Joe Biden ordered the Department of Veterans Affairs VA to withhold benefits from veterans who have not received COVID19 vaccinations,0
The Simpsons predicted the COVID19 vaccine rollout in 2021.,0
COVID19 vaccines are only provisionally approved in Australia while there is a state of emergency. They cannot be administered when the emergency ends.,0
Germany announced Covid19 vaccines are not safe and would be stopped,0
"Almost 45,000 people who got the COVID19 vaccinations died in 72 hours",0
27 US Air Force pilots have resigned due to the COVID19 vaccine mandate,0
COVID19 vaccines didn't pass animal studies,0
"Germany halts all Covid19 vaccines, says they are unsafe and no longer recommended!!",0
"CVS Pharmacy poster advertising COVID19 vaccines that read, Get a FREE 'its just the flu' shot today.",0
An Oxford University study finds fully vaccinated healthcare workers carry 251 times viral load compared to the unvaccinated proving that COVID19 vaccines make you worse,0
Those forcing COVID19 vaccination will be fined Rs 5 crore.,0
Oxford study shows that vaccinated Covid19 patients carry a 251 times higher viral load than unvaccinated patients,0
COVID19 vaccines have caused more than 400 deaths in Australia.,0
Two children died from PfizerBioNTechs COVID19 vaccine in Australia.,0
"There are 100,000 variants of virus that causes COVID19, and vaccines will need to be changed for each variant that is exposed.",0
Recipients of the COVID19 vaccine will die because the jab will cause antibodydependent enhancement.,0
"The people who have taken it COVID19 vaccines are going to die in the next six months to two to three years to five years,",0
COVID19 testing and vaccination biologically change people until they are no longer human.,0
CDC Changes Test Thresholds To Virtually Eliminate New COVID Cases Among Vaxxd.,0
Coronavirus vaccine manufacturers stopped testing shots on animals because they all died,0
Vaccination programs run counter toward impeding transmission rates because vaccines only prevent symptoms and do not actually block the Coronavirus.,0
Bill Gates called for withdrawal of COVID19 vaccines.,0
COVID19 vaccines lead to virus mutations and vaccinated people are responsible for variants,0
"# COVID19 vaccines are a safer way to build protection. As of February 22, more than 44 million people had received their first dose of COVID  19 vaccine. Of those, over 19 million people had received both doses  are fully vaccinated.  ",1
"Many people with disabilities have conditions like diabetes, cancer, heart disease, or obesity that increase their risk of getting very sick from #COVID19. Talk to your doctor about your health conditions and about getting a COVID19 vaccine. More httpsbit.ly2P6j9nh.",1
Its important for everyone to use all the tools available to help stop this pandemic as we learn more about how #COVID19 vaccines work in realworld conditions. Continue to wear a mask and stay at least 6 feet away from others. Learn more bit.ly3bTltG3.,1
